ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
81173,450,Brigham Young University,CHEM,101,Introductory General Chemistry,3,PS,GE
87146,450,Brigham Young University,CHEM,102,Concepts of Chemistry,3,PS,GE
80836,450,Brigham Young University,CHEM,102,Concepts of Chemistry,5,PS,GE
77432,450,Brigham Young University,CHEM,105,General College Chemistry,4,PS,GE
77432,450,Brigham Young University,CHEM,106,General College Chemistry,3,PS,GE
87146,450,Brigham Young University,CHEM,281,Intro Physio Chem,3,PS,GE
77432,450,Brigham Young University,CHEM,352,Organic Chemistry,3,PS,GE
77391,450,Brigham Young University,CL CV,110,Intro to Greek & Roman Lit,3,HUM,GE
69110,450,Brigham Young University,CL CV,201,The Classical Tradition 1,3,HUM,GE
89126,450,Brigham Young University,CL CV,202,The Classical Tradition 2,3,HUM,GE
76960,450,Brigham Young University,CMLIT,201,Civilization: Literature 1,3,HUM,GE
77389,450,Brigham Young University,COMMS,100,Analysis of Comm,3,HUM,GE
76893,450,Brigham Young University,COMMS,101,Mass Communication & Society,3,HUM,GE
84589,450,Brigham Young University,COMMS,102,Public Speaking,3,COM,121
76730,450,Brigham Young University,COMMS,211,Media Writing,3,HUM,GE
84721,450,Brigham Young University,DANCE,135,"Tap Dance, Beginning",0.5,PS,108
77369,450,Brigham Young University,DANCE,140,"Contemporary Dance, Beginning",0.5,SS,GE
74716,450,Brigham Young University,ECON,110,Economic Principles & Problems,3,ECON,161
89126,450,Brigham Young University,ECON,110,Economic Principles & Problems,3,ECON,162
82383,450,Brigham Young University,ELANG,105,"1st Yr Writing, International",3,ENG,101
80836,450,Brigham Young University,ENGL,111,Comp & Reading,3,ENG,101
76316,450,Brigham Young University,ENGL,115,College Writing Reading,3,ENG,101
77389,450,Brigham Young University,ENGL,115,College Writing Reading,3,HUM,GE
73841,450,Brigham Young University,ENGL,150,Writing & Rhetoric,3,ENG,201
76960,450,Brigham Young University,ENGL,200,Honors Writing & Rhetoric,3,ENG,201
76960,450,Brigham Young University,ENGL,202,Masterpieces of World Lit 2,3,HUM,GE
84174,450,Brigham Young University,ENGL,212,Comp & Lit,3,HUM,GE
81094,450,Brigham Young University,ENGL,230,Introduction to Literature,3,HUM,GE
76893,450,Brigham Young University,ENGL,232,Shakespeare,3,HUM,GE
87146,450,Brigham Young University,ENGL,250,Fctn Drama Poetry,3,ENG,250
80836,450,Brigham Young University,ENGL,251,Fund of Lit,3,ENG,250
84464,450,Brigham Young University,ENGL,251,Fund Literary Interpretation,3,HUM,GE
75114,450,Brigham Young University,ENGL,291,Persp Engl Lit I,3,HUM,GE
63236,450,Brigham Young University,ENGL,311,Writing Abt Art & Humanities,3,HUM,GE
76730,450,Brigham Young University,ENGL,312,Persuasive Writing,3,HUM,GE
84721,450,Brigham Young University,ENGL,315,Writing in the Social Sciences,3,ENG,201
22365,450,Brigham Young University,ENGL,315,Expost & Rept Writ,3,ENG,201
87146,450,Brigham Young University,ENGL,316,Technical Writing,3,ENG,220
77432,450,Brigham Young University,ENGL,316,Technical Communication,3,HUM,GE
76130,450,Brigham Young University,ENGL,350,The Bible as Literature,3,HUM,GE
83834,450,Brigham Young University,ENGL,359,The Short Story,3,HUM,GE
76893,450,Brigham Young University,ENGL,374,English Lit 1780-1832,3,HUM,GE
76893,450,Brigham Young University,ENGL,391,Introcution to Folklore,3,HUM,GE
80947,450,Brigham Young University,ENGL,218R,Creative Writing,3,HUM,GE
86053,450,Brigham Young University,ENGL,219R,Creative Writing,3,HUM,GE
76693,450,Brigham Young University,ENGL,300R,Engl Liter in Cultural Setting,3,HUM,GE
76563,450,Brigham Young University,ENGL,419R,Creative Writing Projects,3,HUM,GE
88311,450,Brigham Young University,EXSC,136,"Volleyball, Beginning",0.5,LS,265
76312,450,Brigham Young University,EXSC,181,"Tennis, Beginning",0.5,ENG,201
88311,450,Brigham Young University,EXSC,187,"Volleyball, Intermediate",0.5,ENG,201
75422,450,Brigham Young University,EXSC,387,Chronic Disease Prevention,3,LS,GE
80667,450,Brigham Young University,F S N,100,Essen Human Nutri,3,LS,103
87146,450,Brigham Young University,F S N,264,Intro Food Science,3,LS,GE
76893,450,Brigham Young University,FAMLF,100,Strengthening Marr & Family,3,SS,GE
87146,450,Brigham Young University,FAMSC,240,Money Management,2,FIN,101
87146,450,Brigham Young University,FAMSC,365,Success Family Liv,3,SS,GE
87146,450,Brigham Young University,FIN,200,Personal Finance,3,FIN,101
87146,450,Brigham Young University,FIN,201,Finance,3,FIN,101
77389,450,Brigham Young University,FLC,210,Child Development,3,SS,GE
77389,450,Brigham Young University,FLC,301,Datg & Prep Marrg,3,HIST,170
77389,450,Brigham Young University,FLC,301,Datg & Prep Marrg,3,SS,GE
76693,450,Brigham Young University,FNART,270R,European Fine Arts,3,FINARTS,GE
82134,450,Brigham Young University,GEOG,101,Global Environment: Phys. Geog,3,PS,GE
72806,450,Brigham Young University,GEOG,110,Landscapes of Disaster,3,PS,GE
86038,450,Brigham Young University,GEOG,120,Geography & World Affairs,3,PS,GE
66804,450,Brigham Young University,GEOG,130,Intro to Human Geography,3,SS,GE
84542,450,Brigham Young University,GEOL,101,Introduction to Geology,3,PS,GE
85606,450,Brigham Young University,GEOL,103,Life of the Past,3,PS,GE
72806,450,Brigham Young University,GEOL,111,Physical Geology,3,PS,GE
72806,450,Brigham Young University,GEOL,112,Historical Geology,4,PS,GE
72806,450,Brigham Young University,HFL,102,Introduction to Interiors,3,ID,105
76960,450,Brigham Young University,HFL,282,Textiles,3,ID,128
76960,450,Brigham Young University,HFL,328,Hist of Interior Design&Arch I,3,ID,210
87146,450,Brigham Young University,HIST,110,World Civ to 1500,3,SS,GE
22365,450,Brigham Young University,HIST,121,U S Since 1865,3,SS,GE
84174,450,Brigham Young University,HIST,170,American Heritage,3,HIST,170
81988,450,Brigham Young University,HIST,201,World Civilization to 1500,3,HUM,GE
75114,450,Brigham Young University,HIST,202,World Civilization from 1500,3,HUM,GE
64104,450,Brigham Young University,HIST,220,The United States Through 1877,3,AMGOVT,GE
87865,450,Brigham Young University,HIST,220,The United States Through 1877,3,ENG,201
87865,450,Brigham Young University,HIST,220,The United States Through 1877,3,SS,GE
65395,450,Brigham Young University,HIST,221,The United States Since 1877,3,FINARTS,GE
65395,450,Brigham Young University,HIST,221,The United States Since 1877,3,SS,GE
60586,450,Brigham Young University,HIST,315,Jews & Holocaust,3,SS,GE
79538,450,Brigham Young University,HIST,345,Premodern Japan,3,HUM,GE
82143,450,Brigham Young University,HIST,370,Colonial America,3,SS,GE
22365,450,Brigham Young University,HIST,380,Pop Culture in Am,3,SS,GE
76312,450,Brigham Young University,HLTH,320,Adv First Aid & Safety,3,HP,150
82031,450,Brigham Young University,HLTH,430,Advanced First Aid,3,LS,GE
82975,450,Brigham Young University,HON P,115,Honors Read/Writng,3,ENG,101
83223,450,Brigham Young University,HON P,200,Honors University Writing,3,ENG,201
82975,450,Brigham Young University,HON P,202R,Literature,3,HUM,GE
76563,450,Brigham Young University,HONRS,150,Honors University Writing,3,ENG,101
72806,450,Brigham Young University,HONRS,200,Honors University Writing,3,ENG,101
82707,450,Brigham Young University,HONRS,201,Civilization 1,3,SS,GE
82707,450,Brigham Young University,HONRS,202,Civilisation 2: Letters,3,HUM,GE
66804,450,Brigham Young University,HONRS,202,Civilization 2: Letters,3,HUM,GE
76064,450,Brigham Young University,HUM,101,Introduction to the Humanities,3,HUM,GE
79636,450,Brigham Young University,HUM,201,Western Humanities 1,3,HUM,GE
81672,450,Brigham Young University,HUM,201,Arts & Ltrs W Cv 1,3,HUM,GE
76316,450,Brigham Young University,HUM,202,Western Humanities 2,3,HUM,GE
63236,450,Brigham Young University,HUM,240,Intro to Humanities of Asia,3,HUM,GE
70732,450,Brigham Young University,HUNG,330,Cultural History of Hungary,3,SS,GE
77599,450,Brigham Young University,I SYS,201,Intro to Management Info Syste,3,BAP,201
64997,450,Brigham Young University,I SYS,201,Intro to Management Info Syste,3,IT,110
87876,450,Brigham Young University,IHUM,101,Introduction to the Humanities,3,HUM,GE
73304,450,Brigham Young University,IHUM,202,Western Humanities 2,3,SS,GE
83223,450,Brigham Young University,JAPAN,322,Reading Modern Short Fiction,3,HUM,GE
64997,450,Brigham Young University,M COM,320,Commun in Organiztnl Settings,3,ENG,220
80939,450,Brigham Young University,MATH,97,Intermediate Algebra,3,MAT,104
67255,450,Brigham Young University,MATH,97,Intermediate Algebra,0,MAT,104
82332,450,Brigham Young University,MATH,102,Quantitative Reasoning,3,MAT,106
62515,450,Brigham Young University,MATH,110,College Algebra,3,MAT,110
80836,450,Brigham Young University,MATH,111,Col Algebra & Trig,5,MAT,110
81173,450,Brigham Young University,MATH,111,Trigonometry,2,MAT,    QR
84542,450,Brigham Young University,MATH,112,Calculus I,4,MAT,111
84542,450,Brigham Young University,MATH,113,Calculus 2,4,MAT,111
75422,450,Brigham Young University,MATH,119,Introduction to Calculus,4,MAT,111
80947,450,Brigham Young University,MATH,100D,Review Basic Math,2,MAT,90
82975,450,Brigham Young University,MATH,112H,Honors Anal Geo-Ca,4,MAT,    QR
87865,450,Brigham Young University,MUSIC,101,Introduction to Music,3,BUS,101
77432,450,Brigham Young University,MUSIC,101,Introduction to Music,3,MUS,105
76693,450,Brigham Young University,MUSIC,117,Basic Guitar Skill,2,FINARTS,GE
77432,450,Brigham Young University,MUSIC,201,Civilization: Music I,3,FINARTS,GE
85606,450,Brigham Young University,MUSIC,202,Civilization: Music 2,3,FINARTS,GE
82031,450,Brigham Young University,MUSIC,159R,Private Voice Inst,2,HIST,170
73898,450,Brigham Young University,MUSIC,160R,Voice,0.5,ENG,101
73898,450,Brigham Young University,MUSIC,160R,Voice,0.5,MAT,104
76312,450,Brigham Young University,NDFS,100,Essentials of Human Nutrition,3,LS,103
72806,450,Brigham Young University,PDBIO,205,Human Biology,3,LS,GE
84468,450,Brigham Young University,PDBIO,220,Human Anatomy,3,LS,GE
75114,450,Brigham Young University,PHIL,110,Introduction to Philosophy,3,HUM,GE
84542,450,Brigham Young University,PHIL,205,Deductive Logic,3,HUM,GE
83909,450,Brigham Young University,PHIL,205,Logic & Language,3,HUM,GE
77432,450,Brigham Young University,PHSCS,105,Introductory Applied Physics,3,PS,GE
77432,450,Brigham Young University,PHSCS,106,Introductory Applied Physics,3,PS,GE
72806,450,Brigham Young University,PHSCS,121,Principles of Physics 1,3,PS,GE
76893,450,Brigham Young University,PHSCS,127,Descriptive Astronomy,3,PS,GE
72806,450,Brigham Young University,PHSCS,137,Intro to Atmosphere & Weather,3,PS,GE
55956,450,Brigham Young University,PHY S,100,Physical Science,3,PS,100
62689,450,Brigham Young University,PHY S,100,Physical Science,3,PS,GE
76316,450,Brigham Young University,PHY S,110A,Physical Science A,4,PS,GE
76316,450,Brigham Young University,PHY S,110B,Physical Science B,2,PS,GE
84234,450,Brigham Young University,PL SC,110,Amer Government & Politics,3,POLS,110
77121,450,Brigham Young University,PL SC,170,Intro International Politics,3,SS,GE
76130,450,Brigham Young University,PL SC,200,Political Inquiry,3,SS,GE
22365,450,Brigham Young University,PL SC,311,State & Local Govt & Politics,3,POLS,110
76130,450,Brigham Young University,PL SC,311,State & Local Govt & Politics,3,SS,GE
76730,450,Brigham Young University,PLSC,110,American Gov't and Politics,3,POLS,110
78995,450,Brigham Young University,PLSC,110,Amer Government & Politics,3,POLS,110
79505,450,Brigham Young University,PLSC,170,Intro to International Politic,3,SS,GE
87865,450,Brigham Young University,PSYCH,1010,Introduction to Psychology,3,SS,101
87865,450,Brigham Young University,PSYCH,111,General Psychology,3,SS,101
77432,450,Brigham Young University,PSYCH,220,Human Development/Lifespan,3,SS,GE
77432,450,Brigham Young University,PSYCH,342,Abnormal Psychology,3,SS,GE
80635,450,Brigham Young University,PWS,112,Plant & Wildlife,3,LS,GE
82031,450,Brigham Young University,REC E,337,Phil of Recreation,2,PS,GE
74074,450,Brigham Young University,REL A,121,Intro to the Book of Mormon,2,ENG,101
75004,450,Brigham Young University,REL A,121,The Book of Mormon,2,FIN,101
74074,450,Brigham Young University,REL A,121,Intro to the Book of Mormon,2,FINARTS,GE
82134,450,Brigham Young University,REL A,121,Intro to the Book of Mormon,2,REL,121
73841,450,Brigham Young University,REL A,121,The Book of Mormon,2,REL,121
77389,450,Brigham Young University,REL A,122,Intro to the Book of Mormon,2,REL,122
80937,450,Brigham Young University,REL C,325,The Doctrine & Covenants,2,REL,121
75038,450,Brigham Young University,REL C,340,Chur Hist to 1846,2,ENG,220
84468,450,Brigham Young University,RMYL,370,Intro to Therapeutic Recreatn,3,MAT,110
87865,450,Brigham Young University,ROM,340,Intro to Romanian Liter&Cultur,3,HUM,GE
87865,450,Brigham Young University,ROM,340,Intro to Romanian Liter&Cultur,3,MAT,110
65395,450,Brigham Young University,SFL,100,Strengthening Marriage &Family,3,SS,GE
86524,450,Brigham Young University,SFL,102,Introduction to Interiors,3,ID,105
73715,450,Brigham Young University,SFL,160,Intro to Family Processes,3,SS,GE
76239,450,Brigham Young University,SFL,160,Intro to Family ProcessesIntro,3,SS,GE
73715,450,Brigham Young University,SFL,210,Human Development,3,SS,GE
69154,450,Brigham Young University,SFL,223,Preparation for Marriage,3,SS,GE
79309,450,Brigham Young University,SFL,260,Family Finance,3,FIN,101
69110,450,Brigham Young University,SFL,282,Textiles,3,ID,128
79636,450,Brigham Young University,SFL,328,Hist of Interior Design&Arch 1,3,ID,210
73715,450,Brigham Young University,SFL,328,Hist of Interior Design& ArchI,3,ID,210
69110,450,Brigham Young University,SFL,329,Hist of Interior Design&Arch 2,3,ID,211
76563,450,Brigham Young University,SFL,329,Hist of Interior Design & Arch,3,ID,211
62689,450,Brigham Young University,SOC,111,IntroducIntroductory Sociology,3,SS,GE
75114,450,Brigham Young University,SOC,111,Introductory Sociology,3,SS,GE
87876,450,Brigham Young University,SOC,112,Current Social Problems,3,SS,GE
62689,450,Brigham Young University,SOC,300,Methods of Research in Soc,3,SS,GE
76730,450,Brigham Young University,SOC,370,The Sociology of Urban Life,3,SS,GE
62689,450,Brigham Young University,SOC W,200,Intro to Social Work,3,SS,GE
87146,450,Brigham Young University,SOCSC,100,American Heritage,3,POLS,110
76064,450,Brigham Young University,SPAN,112R,Spanish Conversation 2,2,MAT,97
76563,450,Brigham Young University,STAT,121,Principles of Statistics,3,MAT,252
75422,450,Brigham Young University,STAT,221,Principles of Statistics,3,MAT,252
82134,450,Brigham Young University,STAT,221,Prin of Stat 1,3,MAT,252
87876,450,Brigham Young University,STDEV,117,Career Exploration,2,LE,125
84464,450,Brigham Young University,TH CA,115,Intro to Theatre,3,FINARTS,GE
81094,450,Brigham Young University,TMA,101,Introduction to Theatre,3,FINARTS,GE
81142,450,Brigham Young University,TMA,102,Introduction to Film,3,FINARTS,GE
69110,450,Brigham Young University,TMA,150,Public Speaking,3,COM,121
82383,450,Brigham Young University,VA,114,Drawing,3,FINARTS,GE
82383,450,Brigham Young University,VAD,329,Modern,3,ID,211
76563,450,Brigham Young University,VASTU,101,Introduction to Art & Drawing,3,ART,106
82143,450,Brigham Young University,VASTU,101,Introduction to Art & Drawing,3,FINARTS,GE
74716,450,Brigham Young University,VASTU,103,Intro to Drawing,3,ART,106
74716,450,Brigham Young University,VASTU,120,Water Color for Non-Majors,3,FINARTS,GE
87183,450,Brigham Young University,WRTG,150,Writing and Rhetoric,3,ENG,201
80836,450,Brigham Young University,ZOOL,261,Elem Human Physiol,4,LS,GE
105790,111727,Bronx Community College,CMST,11,Fundamentals of Interpersonal Communications,3,COM,122
105790,111727,Bronx Community College,ENG,12,Composition and Rhetoric II,3,ENG,101
87231,80132,Broward College,ENC,1101,Eng Comp I,3,ENG,101
87231,80132,Broward College,ENC,1102,Comp & Rhetoric 2,3,ENG,201
87231,80132,Broward College,MAC,1105,Coll Algebra,3,MAT,110
87231,80132,Broward College,POS,2041,National Govt,3,POLS,110
79911,80132,Broward College,PSY,2012,General Psychology,3,SS,101
87231,80132,Broward College,REL,2300,World Religion,3,HUM,GE
79911,80132,Broward College,SPC,1608,Public Speaking,3,COM,121
87231,80132,Broward College,SYG,2000,General Soc,3,SS,GE
76285,84059,Brown Mackie College,SO,1200,Principles of Sociology,4,SS,GE
76996,77261,Brown Mackie College - Miami,BI,1850,Environmental Science,4,LS,GE
76996,77261,Brown Mackie College - Miami,CM,1800,Ethics,4,HUM,GE
